2026-01-15 23:06:41,584 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000000 				 value=4.7781
2026-01-15 23:06:47,953 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000140 				 value=0.0003
2026-01-15 23:06:47,953 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000140 				 value=0.0003
2026-01-15 23:06:47,953 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,953 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000140 				 value=0.0010
2026-01-15 23:06:47,953 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000140 				 value=0.0003
2026-01-15 23:06:47,953 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000140 				 value=0.0003
2026-01-15 23:06:47,953 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000140 				 value=0.0005
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000140 				 value=0.0007
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000140 				 value=0.0002
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000140 				 value=0.0002
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000140 				 value=0.0002
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000140 				 value=0.0007
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000140 				 value=0.0002
2026-01-15 23:06:47,954 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000140 				 value=0.0002
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000140 				 value=0.0010
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000140 				 value=0.0002
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000140 				 value=0.0002
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000140 				 value=0.0004
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000140 				 value=0.0007
2026-01-15 23:06:47,955 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000140 				 value=0.0003
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000140 				 value=0.0003
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000140 				 value=0.0020
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000140 				 value=0.7833
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000140 				 value=0.3231
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,956 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000140 				 value=0.1134
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000140 				 value=0.0405
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000140 				 value=0.0115
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:47,957 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_mse 				 iteration=000140 				 value=0.0000
2026-01-15 23:06:48,388 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,388 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,388 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,388 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,388 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000150 				 value=0.0010
2026-01-15 23:06:48,388 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000150 				 value=0.0007
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,389 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000150 				 value=0.0007
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,390 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000150 				 value=0.0010
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000150 				 value=0.0002
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000150 				 value=0.0005
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000150 				 value=0.0004
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000150 				 value=0.0007
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000150 				 value=0.0003
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000150 				 value=0.0086
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,391 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_mse 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,392 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000150 				 value=3.5082
2026-01-15 23:06:48,392 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000150 				 value=0.0000
2026-01-15 23:06:48,392 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000150 				 value=0.0000
